TenantId,OrgName,CountryCode,TotalUsers,EXOEnabledUsers,SPOEnabledUsers,CloudEnabledUsers,CloudActiveUsers,WXPCloudUsers,WXPCloudCollaborators,WXPCloudContributors,WXPCloudCoauthors,TotalMailUsers,TotalAttachments,UsersSentAttachment,OWAMailUsers,TotalOWAMails,TotalGoogleLinks,UsersSentGoogleLink,TotalSPOLinks,UsersSentSPOLink,GoogleAddinDevices,GoogleAddinUsers,Xcoord1,Ycoord1,Xcoord,Ycoord,Legend,CoauthorRatio2,CoauthorRatio
a38ff870-9c86-43df-9e6b-6b01f206a398,CAMPUS MANAGEMENT CORP.,US,809,803,32,809,18,34,21,13,7,781,4891795,772,87,514,54,24,0,0,0,0,0.649094575,1.135117181,0.419618817,0.812737995,Sent Google links,0.008652658,0.86526576
27a662a4-ae91-4d91-b04d-7f2fc8a04329,FAVORITE HEALTHCARE STAFFING,US,299,286,277,299,109,46,31,22,18,368,3363522,360,24,96,0,0,0,0,0,0,0.457000049,1.135062114,0.295435869,0.812698568,Others,0.060200669,6.02006689
2035841b-e74d-47db-9fa1-759328ddc72a,ESI GROUP,FR,1253,1240,1240,1253,877,688,566,264,199,1217,5605133,1199,214,3220,1,1,87,23,0,0,0.142553515,1.134994586,0.092156274,0.812650218,Sent Google links,0.158818835,15.88188348
b1a7639e-6f68-471f-a534-787509510be4,LA FRANCAISE DES JEUX,FR,1916,1904,1853,1916,1321,903,628,294,199,1811,13466768,1786,5,17,0,0,2,1,0,0,0.2523136,1.13498143,0.163112647,0.812640798,Others,0.103862213,10.38622129
78b663a1-b003-456f-94bf-e52102f0b33b,GRUPO SANCHO,CO,1062,1048,1017,1062,738,557,408,283,222,980,3479263,964,753,30936,229,56,182,77,0,0,-0.187532227,1.134969137,-0.121233568,0.812631997,Sent Google links,0.209039548,20.9039548
89518c12-a025-4355-9b11-003504c1bdad,FOLLETT LLC,US,300,300,300,300,14,4,2,1,0,298,1709029,295,15,82,0,0,0,0,0,0,0.572221012,1.134954162,0.369922525,0.812621275,Others,0,0
7fe09985-587e-46b9-bd05-28d14474ed2c,VODAFONE ICELAND,IS,347,339,340,347,201,153,127,102,62,357,1660433,345,27,233,0,0,1,1,0,0,0.232218123,1.134737428,0.150121566,0.812466094,Others,0.178674352,17.86743516
669b5f30-544c-45b4-894c-6333fd2a6ceb,HEALTH SERVICES HOLDING,US,647,646,629,647,537,518,505,295,272,633,1323656,603,91,667,0,0,77,35,0,0,-0.16529212,1.134584219,-0.106856052,0.812356397,Others,0.420401855,42.04018547
06509efb-06dd-44bb-a7aa-5983e544eb44,AMERICAN INSTITUTE FOR FOREIGN STUDY,US,633,627,429,633,95,69,32,21,17,743,2819173,673,203,4032,4,3,4,1,0,0,0.483522762,1.134369388,0.312581953,0.81220258,Sent Google links,0.02685624,2.685624013
68443101-aa2d-4627-82f5-7f6569d59e0c,TRACTION,CA,303,303,301,303,89,14,2,1,0,305,1536056,290,44,783,2,2,0,0,1,1,0.524310907,1.134296252,0.33895018,0.812150215,Sent Google links,0,0
f59af1b5-74af-43c1-85fc-99356f5e888a,ULTRADENT PRODUCTS INC,US,1273,1266,1254,1273,949,728,408,212,143,1237,5661142,1209,34,213,2,1,1,1,0,0,0.143713632,1.134294014,0.092906252,0.812148612,Sent Google links,0.112333071,11.23330715
c980e410-0b5c-48bc-bd1a-8b91cabc84bc,INTERCONEXION ELECTRICA S.A. E.S.P.,CO,2742,2721,2499,2742,969,559,375,206,173,2532,25701526,2479,179,766,0,0,104,40,1,1,0.560973649,1.134209982,0.362651466,0.812088446,Have Google Addin,0.063092633,6.309263311
03250d47-652a-4ed6-b125-29ba73c8658a,SHELLPOINT MORTGAGE,US,843,834,822,843,777,424,174,42,28,899,3663223,880,22,141,0,0,7,3,0,0,0.159022071,1.134117294,0.102802667,0.812022081,Others,0.033214709,3.321470937
d03fcf41-973f-4ce5-bb28-f28b3c6b1d95,POLYPIPE LTD,GB,596,595,596,596,46,22,8,4,3,608,5027491,608,4,106,0,0,0,0,0,0,0.560068747,1.134059926,0.362066476,0.811981006,Others,0.005033557,0.503355705
679d4c83-aea2-4635-b4f1-9f5012551b6a,FLORIDA DEPARTMENT OF ENVIRONMENTAL PROTECTION,US,3769,3754,3412,3769,1850,1352,917,498,410,3627,9126589,3549,326,1306,8,4,95,31,3,3,0.371940952,1.133830885,0.240447892,0.811817014,Sent Google links,0.10878217,10.87821703
977eb96b-384d-414a-a691-acf3f9b525bd,NACIONAL FINANCIERA  S.N.C,MX,297,290,290,297,111,79,41,33,28,296,1911801,292,9,71,0,0,0,0,0,0,0.387956261,1.133648249,0.250801276,0.811686248,Others,0.094276094,9.427609428
b4984f88-6061-4783-a098-d822e4170ba0,VNR VERLAG FÜR DIE DEUTSCHE WIRTSCHAFT AG,DE,465,465,464,465,374,289,193,115,96,469,1803404,463,79,712,0,0,10,6,1,1,0.05538055,1.133488385,0.035801749,0.811571786,Have Google Addin,0.206451613,20.64516129
eaf7618f-da83-4f9e-a848-c1f7d2906047,"BANCOMPARTIR ""CONTIGO"" - BANCO COMPARTIR S.A",CO,1498,1483,1457,1498,681,543,76,54,36,1482,6568989,1474,352,1009,3,2,33,25,0,0,0.314398907,1.133398852,0.203248806,0.811507681,Sent Google links,0.024032043,2.403204272
b0f3630d-e5de-4172-b492-0cf5cd387a41,BOMBARDIER TRANSPORTATION,DE,26434,26396,13,26434,9,116,80,31,18,25480,100072178,25129,2001,11353,3,2,3,3,5,5,0.967726021,1.133364903,0.625603824,0.811483374,Sent Google links,0.000680941,0.068094121
84218847-419e-4338-ad02-07ec3d44ff7e,NOVUS UKRAINE LLC,UA,319,319,319,319,8,2,0,0,0,314,1892865,312,5,80,0,0,0,0,0,0,0.548633268,1.133292857,0.354673805,0.811431789,Others,0,0
6981813a-e8b9-4c65-af52-2bca6ad1f78d,TIGHE & BOND INC.,US,329,328,329,329,297,198,108,27,16,323,1599206,315,7,18,0,0,2,2,0,0,0.077788153,1.13326302,0.050287545,0.811410426,Others,0.048632219,4.863221884
bc8054cb-9154-4fc2-8793-6321b1c07cd4,MAINTEL HOLDINGS PLC,GB,743,738,645,743,81,39,29,16,5,764,9163636,740,24,85,0,0,1,1,0,0,0.576516606,1.133125171,0.372699489,0.811311727,Others,0.006729475,0.67294751
19bee825-c783-42bc-8d13-a65fcc62ae58,DEN HARTOGH LIQUID LOGISTICS BV,NL,690,677,22,690,5,5,0,0,0,715,5843301,697,1,2,0,0,0,0,0,0,0.618952327,1.133063009,0.400132821,0.811267219,Others,0,0
f4dcdb22-a4c7-4f4c-a390-1954365b828c,HILL-ROM,US,9469,9445,9436,9469,7311,3384,2334,1299,1058,7886,36636072,7722,422,3178,30,16,659,101,26,26,0.730687867,1.132982918,0.472366263,0.811209874,Sent Google links,0.111733024,11.17330236
ecec2ad9-3a6d-4c2b-b59b-dd617da28fc8,PIONEERDJ,JP,411,408,406,411,332,293,211,98,73,397,2654919,378,67,1300,3,2,168,30,0,0,-0.13505812,1.132934404,-0.087310741,0.811175138,Sent Google links,0.177615572,17.76155718
be88af81-0945-42aa-a3d2-b122777351a2,DAKTRONICS  INC.,US,2635,2566,2563,2635,1372,896,660,397,330,2645,10516815,2583,101,457,0,0,13,9,25,21,0.361364022,1.132927818,0.233610246,0.811170423,Have Google Addin,0.125237192,12.52371917
b71c7c72-42ee-48b9-ae04-fe2f01cb7b7a,DEEPAK FERTILISERS AND PETROCHEMICALS CORPORATION LTD,IN,434,431,430,434,34,14,6,3,2,441,3223435,440,11,69,0,0,0,0,0,0,0.563750347,1.132876883,0.364446512,0.811133954,Others,0.004608295,0.460829493
baffcc99-0a35-44c9-948b-faba2e593617,NINTEX,US,486,474,473,486,395,310,258,160,128,462,6710398,439,65,904,0,0,53,16,1,1,0.019281898,1.132788694,0.012465128,0.811070811,Have Google Addin,0.263374486,26.33744856
a6a681e0-1c24-46eb-a657-e25259ad9536,カルソニックカンセイ株式会社,JP,12250,12237,11858,12250,5809,2091,1636,588,414,11209,58931089,11114,64,370,0,0,15,8,0,0,0.799490045,1.13274528,0.516844663,0.811039727,Others,0.033795918,3.379591837
9ee046dd-536d-4d3e-a718-f26dc31cab2e,KOOPMAN INTERNATIONAL BV,NL,627,624,41,627,27,30,27,19,15,661,4598299,641,10,68,0,0,21,3,0,0,0.554953053,1.132637503,0.358759344,0.810962559,Others,0.023923445,2.392344498
7ef157a7-5d2e-48b4-8602-37a8eabf1461,URBIS PTY LTD,AU,548,539,540,548,238,157,96,64,52,521,17372718,513,39,128,0,0,1,1,0,0,0.383707431,1.132621989,0.248054543,0.810951451,Others,0.094890511,9.489051095
036d297a-bc03-4a8a-b944-8a48a5773653,BANCO ATLANTIDA S.A.,HN,2211,2202,2089,2211,255,47,29,20,14,2143,9834707,2134,573,3106,1,1,2,2,1,1,0.668121331,1.132519925,0.431919004,0.810878374,Sent Google links,0.006331976,0.633197648
d1f3e27d-b7c5-4a82-85fb-8dc69b17bcd9,SEDDON SOLUTIONS LTD,GB,266,243,63,266,13,10,9,5,4,419,2359941,400,4,10,0,0,0,0,0,0,0.505745569,1.132446399,0.326948284,0.810825729,Others,0.015037594,1.503759398
7d2ba175-3f46-48a8-aaba-30563a31b927,EVERYMATRIX,RO,417,411,411,417,281,254,228,149,133,421,2165596,406,66,1502,12,4,28,12,1,1,0.043376444,1.132265277,0.02804148,0.810696047,Sent Google links,0.318944844,31.89448441
5c08ca3a-6bf6-4e6d-9ff8-a4221dd34c63,COPPERPOINT MUTUAL INSURANCE COMPANY DBA SCF ARIZONA,US,342,339,327,342,12,5,0,0,0,344,1886384,331,13,63,0,0,0,0,0,0,0.571605805,1.132238619,0.369524814,0.81067696,Others,0,0
4145cbfc-b288-4b48-861e-26b6d4ea7735,VLM,BE,721,720,658,721,500,455,275,161,103,726,3422965,691,112,539,1,1,1,1,0,0,0.045300631,1.132213866,0.029285404,0.810659237,Sent Google links,0.142857143,14.28571429
d423bccd-fe9d-4ba8-a245-a65a3876bf5c,AMERIFIRST HOME MORTGAGE,US,599,599,599,599,138,95,49,35,22,597,6609432,587,16,102,0,0,0,0,0,0,0.510482474,1.132112581,0.330010541,0.810586718,Others,0.03672788,3.67278798
58a26692-c836-4af3-9e65-861911983cff,GLOBOFORCE,IE,433,431,430,433,383,363,333,277,223,478,1810530,448,80,1217,3,1,71,22,0,0,-0.20101357,1.131814773,-0.129948824,0.810373488,Sent Google links,0.515011547,51.50115473
9cfbedc9-c7e4-46e2-be3e-d7fa81d0798a,SOFTCHOICE,US,1918,1903,1869,1918,1221,761,425,192,140,1762,31490381,1736,117,793,0,0,17,10,0,0,0.340407449,1.131797953,0.220062494,0.810361445,Others,0.072992701,7.299270073
7297fda1-35a3-457b-aec2-39ef25879a1e,GEMEENTE HAARLEMMERMEER,NL,1447,1390,1395,1447,1197,1016,911,644,560,1483,2596952,1426,157,1035,0,0,108,36,0,0,-0.0276892,1.131741072,-0.017900179,0.810320719,Others,0.387007602,38.70076019
ab73b6ea-7230-4202-956c-2e064f8a609b,AMERICAN PSYCHOLOGICAL ASSN,US,786,781,775,786,631,321,170,121,72,772,6739122,710,212,4089,15,9,60,28,0,0,0.224444357,1.1317153,0.145096076,0.810302267,Sent Google links,0.091603053,9.160305344
5c885ec7-c6cf-45b9-ac4c-f657fa82845f,VEILIGHEIDSREGIO FRYSLÂN,NL,860,855,853,860,803,701,606,369,285,950,1001026,913,111,789,5,3,137,48,0,0,-0.215891522,1.131648964,-0.139566943,0.81025477,Sent Google links,0.331395349,33.13953488
662f2f69-6ed7-4cb9-984b-7f0419b9a99c,OFFICE OF THE ATTORNEY GENERAL,US,354,347,342,354,21,11,0,0,0,371,510657,360,52,317,1,1,1,1,0,0,0.510660259,1.131583417,0.330125474,0.810207839,Sent Google links,0,0
aead7667-fec2-43bd-84c6-4e31f2310606,CHATEAUFORM FRANCE,FR,625,615,612,625,135,85,47,29,25,629,8337575,615,69,381,0,0,1,1,0,0,0.512239417,1.131499158,0.331146348,0.81014751,Others,0.04,4
2f6ed541-8dad-45d2-9879-d38161841f55,MBP,US,306,303,301,306,194,141,102,76,68,309,1261390,305,36,139,0,0,2,1,0,0,0.197330409,1.131430717,0.127567778,0.810098506,Others,0.222222222,22.22222222
ecb690eb-ad5b-4dc7-81da-44abe5de3b3e,AKTUA,ES,519,519,513,519,17,9,0,0,0,602,9668169,589,20,182,0,0,0,0,0,0,0.606158133,1.131418843,0.391861785,0.810090005,Others,0,0
5a5b746a-c935-4f2c-bf61-66b19af02702,CHOICE HOTELS,US,1894,1851,1710,1894,599,413,235,143,92,1893,10345487,1829,196,2148,9,5,28,9,0,0,0.452019646,1.13130143,0.292216199,0.810005937,Sent Google links,0.048574446,4.857444562
fd7143fa-1107-460d-98b1-8ef251b16d50,TRILEGAL,IN,359,359,335,359,110,56,14,4,2,370,3346749,353,29,125,0,0,7,5,0,0,0.435086403,1.131294972,0.2812694,0.810001314,Others,0.005571031,0.557103064
ae716dcf-a88d-4332-99bb-20fa9eafafa4,BANKERS INSURANCE,US,264,264,262,264,42,30,20,13,9,266,1541476,265,4,9,0,0,0,0,0,0,0.494597674,1.131241628,0.319741528,0.80996312,Others,0.034090909,3.409090909
083fc4d2-72ad-412b-ae7d-6b81b83916dd,HAZEN AND SAWYER,US,1018,1014,1008,1018,911,705,537,353,290,970,3143418,966,60,304,0,0,69,14,0,0,-0.023114153,1.131218849,-0.014942558,0.80994681,Others,0.284872299,28.48722986
f3990a70-efdc-4cc7-a580-04bb63a45bbf,KWIK TRIP,US,1812,1787,1787,1812,719,381,177,122,108,1717,2533833,1666,675,14455,0,0,78,27,0,0,0.338392562,1.131150394,0.218759934,0.809897797,Others,0.059602649,5.960264901
8d5287f1-f765-422c-8961-8fa7884626d9,WILLIAM REED BUSINESS MEDIA,GB,455,454,6,455,0,0,0,0,0,473,3457968,437,70,766,3,2,0,0,0,0,0.568542226,1.131136487,0.367544308,0.809887839,Sent Google links,0,0
e8e46be4-0a10-40e4-aa98-ba043c7bbbc1,CREDIT UNION 1,US,332,331,18,332,5,4,0,0,0,357,2064900,356,9,12,0,0,0,0,0,0,0.525474777,1.130967212,0.339702584,0.809766639,Others,0,0
49f292cb-07f1-4e23-a6be-28db00c8ef05,ADERANT,US,479,477,476,479,385,286,178,95,52,494,1843415,472,39,278,0,0,5,4,0,0,0.085002488,1.130928465,0.054951381,0.809738896,Others,0.108559499,10.8559499
de090a45-00e4-4ea2-a20d-2da95f91e0e1,MOORES FURNITURE GROUP,GB,389,382,379,389,19,13,0,0,0,407,2107817,400,2,3,0,0,0,0,0,0,0.584350699,1.13084098,0.377763979,0.809676258,Others,0,0
eef95730-77bf-4663-a55d-1ddff9335b5b,US BANK,US,3481,2667,236,3481,14,16,13,5,2,15102,15168448,15031,920,23120,2,1,2,2,0,0,0.75909719,1.130787372,0.490731979,0.809637875,Sent Google links,0.000574548,0.057454754
771863e0-ae69-42c9-9bb8-40e48d597651,TMB BANK,TH,9536,9525,1663,9536,596,323,113,40,17,9249,21062029,9145,2993,10835,2,1,218,74,1,1,0.9005066,1.130709175,0.582148625,0.809581886,Sent Google links,0.001782718,0.178271812
6b7dddea-ad8f-4522-be45-cb8e69a29a5a,TOBII AB (PUBL),SE,1031,1008,1013,1031,703,457,342,202,158,956,9029819,914,173,2543,19,10,189,85,3,3,0.057891586,1.130616792,0.037425053,0.809515741,Sent Google links,0.153249273,15.32492726
cb4a82f2-fd8d-4820-8ba5-7c23c6637b3a,CONSUEL,FR,348,346,346,348,308,292,283,128,121,371,1008427,364,4,17,0,0,4,2,0,0,-0.181445018,1.130513665,-0.117298383,0.809441902,Others,0.347701149,34.77011494
7a6737d6-cd89-4db0-9b6a-74c4a9073111,VIKING LIFE-SAVING EQUIPMENT,DK,1506,1496,1496,1506,1054,656,419,233,177,1286,60517055,1256,37,278,0,0,2,2,0,0,0.352405918,1.130413463,0.227819119,0.809370158,Others,0.11752988,11.75298805
32a1bced-9ae3-4be4-b31f-0e8d9de2694f,GEORGIA DEPARTMENT OF LABOR,US,1499,1499,5,1499,3,3,0,0,0,1566,16209766,1542,65,275,0,0,0,0,0,0,0.661124248,1.130277996,0.427395615,0.809273165,Others,0,0
7c56a6b9-0f0a-479f-be58-cb5f3c547fc1,KI INDUSTRIES,US,257,257,255,257,20,13,0,0,0,248,1613401,248,2,35,0,0,0,0,0,0,0.537721634,1.13025571,0.347619784,0.809257208,Others,0,0
7cc16775-66a3-4e8b-80fd-5b1f1db15061,CAREERBUILDER,US,4086,4067,3931,4086,1995,1640,1289,786,646,3549,23507661,3460,569,14403,348,94,173,64,3,3,0.281796345,1.130229319,0.182172296,0.809238311,Sent Google links,0.158100832,15.81008321
3ed60ab4-5567-4971-a534-1a5f0f7cc7f5,WE COMMUNICATIONS,US,786,775,55,786,29,20,12,8,7,782,9019657,764,34,350,6,4,2,1,1,1,0.607546256,1.130213626,0.392759162,0.809227076,Sent Google links,0.008905852,0.890585242
f8815022-dce9-4d52-907b-ac862868e71d,2123596368,US,353,6,6,354,2,1,0,0,0,356,2164274,347,35,245,0,0,0,0,0,0,0.568804482,1.130154108,0.367713848,0.809184461,Others,0,0
64cbcef7-19ad-4b08-a5e3-062a4953bf44,QUEST SOFTWARE INC.,US,321,320,319,321,154,60,22,12,8,296,829965,294,126,1315,0,0,168,16,3,2,0.329667845,1.130034776,0.213119685,0.80909902,Have Google Addin,0.024922118,2.492211838
783b106b-d7d9-406d-b71d-c3fef7989e3d,SCOTT CREDIT UNION,US,287,287,22,287,12,3,0,0,0,286,855614,277,11,845,0,0,0,0,0,0,0.50971615,1.130014391,0.329515137,0.809084425,Others,0,0
117b391f-44df-4b92-acc2-0f040749a6fa,TRAK (GLOBAL SOLUTIONS) LTD,GB,278,268,257,278,31,21,8,2,0,279,2503175,269,13,72,0,0,0,0,0,0,0.515471013,1.130004724,0.333235472,0.809077503,Others,0,0
699c624f-5a91-4e23-85f5-8e63c35f39f5,INENCO GROUP LTD,GB,296,277,293,296,65,45,14,7,2,318,3120047,314,8,52,0,0,0,0,0,0,0.470019832,1.129990685,0.303852741,0.809067451,Others,0.006756757,0.675675676
cf075912-eac0-4283-bbfd-384bb8490905,RED COMMERCE LTD,GB,262,259,231,262,207,206,133,87,67,262,1984456,247,32,415,0,0,2,2,0,0,-0.115613385,1.129985836,-0.074740344,0.809063979,Others,0.255725191,25.57251908
e8b6a247-bc27-49d8-8b57-48c88c3a4540,KROM,MX,522,519,519,522,375,150,62,38,34,439,18925736,439,186,9173,23,3,90,29,0,0,0.286748277,1.129881657,0.185373561,0.808989387,Sent Google links,0.0651341,6.513409962
33367ba3-fd68-4211-9320-249d1732e5ed,RURAL CITY OF WANGARATTA,AU,260,258,254,260,184,80,21,8,4,259,1604876,253,8,31,0,0,0,0,0,0,0.359502501,1.129862115,0.232406832,0.808975396,Others,0.015384615,1.538461538
d171f6a9-5b31-4470-9ed7-448cb711e30c,3102884457,US,321,321,135,321,1,0,0,0,0,355,2861219,349,10,37,0,0,0,0,0,0,0.578269296,1.129803446,0.373832547,0.808933389,Others,0,0
42dc8b0f-4759-4afe-9348-41952eeaf98b,LIONBRIDGE TECHNOLOGIES  INC.,US,5303,5284,317,5303,45,210,183,138,126,4898,153718307,4854,420,9714,118,27,33,13,0,0,0.806533558,1.129736412,0.521398068,0.808885393,Sent Google links,0.023760136,2.376013577
92a88fdd-61d8-4ccd-a9c4-6b59fdace127,株式会社FRONTEO,JP,273,272,271,273,154,96,69,25,19,276,2343923,264,11,396,0,0,58,5,0,0,0.216656857,1.12970718,0.140061707,0.808864463,Others,0.06959707,6.95970696
289a47cb-48f7-4a67-b5f7-cce0aab9c618,HYLANT,US,719,713,264,719,22,15,5,3,2,774,7397164,760,25,46,0,0,0,0,1,1,0.618623987,1.129662232,0.399920559,0.808832281,Have Google Addin,0.002781641,0.278164117
2e68ef5f-d9aa-48c7-b148-ccb84302a6ee,SHIFT DIGITAL,US,439,438,422,439,365,320,264,197,168,434,2990269,423,34,322,81,6,30,5,1,1,-0.07208971,1.129643702,-0.046603685,0.808819013,Sent Google links,0.382687927,38.26879271
0b4ebf25-eafb-4a1b-8375-f2665c65aa29,CHESAPEAKE EMPLOYERS' INSURANCE COMPANY,US,448,448,448,448,426,275,81,32,20,482,1228691,472,12,53,0,0,1,1,0,0,0.076392294,1.129611752,0.049385167,0.808796137,Others,0.044642857,4.464285714
51a23713-1a8e-45e0-a588-43785d11de52,GRAVOTECH MARKING,FR,878,869,866,878,219,166,134,85,73,862,13174382,847,34,122,0,0,0,0,0,0,0.477075888,1.12958299,0.308414255,0.808775544,Others,0.083143508,8.314350797
bb364f09-07cf-4eca-9b92-1f26a92d5f3f,TEAMSYSTEM SPA,IT,1599,1597,1599,1599,681,469,298,208,158,1614,9244866,1576,133,3313,1,1,14,9,9,8,0.391875704,1.129574632,0.25333507,0.808769559,Sent Google links,0.098811757,9.881175735
66717169-fc63-4aeb-98f0-12367007d919,STRUTT & PARKER LLP,GB,1042,1042,1038,1042,67,20,10,7,4,1151,13630501,1099,88,742,0,0,1,1,0,0,0.619007292,1.129570107,0.400168354,0.808766319,Others,0.003838772,0.383877159
4384ec27-a881-4f18-be5a-b93756fd6075,CFI  CONTRACT FREIGHTERS  INC.,US,563,541,543,563,399,215,140,43,19,579,5554525,576,20,99,0,0,1,1,0,0,0.292223046,1.129480512,0.188912824,0.80870217,Others,0.03374778,3.374777975
282b2a09-344b-4443-9558-a00d8e020235,EASTWEST AGEAS LIFE,PH,519,514,514,519,106,75,22,10,4,515,5977991,512,14,23,3,2,0,0,0,0,0.498837097,1.129413788,0.322482179,0.808654396,Sent Google links,0.007707129,0.770712909
6663f50a-c2ba-4803-add1-53088f9d4cab,CANAL DE ISABEL II GESTION-7104024-CANAL DE ISABEL II GESTIÓN  S.A.,ES,1560,1538,1526,1561,766,452,258,168,125,1898,3951119,1835,67,276,0,0,4,4,0,0,0.399470916,1.129270959,0.258245131,0.808552131,Others,0.080076874,8.00768738
1fbeb981-82a8-4cd1-8a51-a83806530676,BPIFRANCE,FR,3991,3796,3796,3991,1096,568,480,301,276,3800,62311818,3743,250,925,14,7,38,19,0,0,0.695091494,1.129215878,0.449354349,0.808512693,Sent Google links,0.0691556,6.91556001
31f6eb2e-90b9-4668-9645-fec7390e62c6,COCA-COLA AMATIL,AU,10124,9772,9782,10124,7598,5592,4663,2635,2151,7488,80652787,7362,529,2034,2,2,500,161,2,1,0.996114877,1.129170834,0.643956309,0.808480442,Sent Google links,0.212465429,21.24654287
3f321186-0143-459b-80c3-0a3a0ab984f6,RANDOX LABORATORIES,IE,1124,1122,1122,1124,135,27,22,12,8,1169,15405409,1144,36,221,0,0,0,0,0,0,0.656543063,1.129123363,0.424434026,0.808446453,Others,0.007117438,0.711743772
1fe714ae-1079-4a68-91fc-f3c3430cb16b,EL PAIS SA,CO,310,310,275,310,217,199,149,121,114,297,415848,294,217,3390,2,2,85,32,0,0,-0.259772418,1.129103892,-0.167934534,0.808432512,Sent Google links,0.367741935,36.77419355
5d3bf30e-9adb-4c17-b242-5c17523e6e5e,ICAT MANAGERS,US,277,273,256,277,171,151,134,93,79,305,2858292,286,7,22,0,0,0,0,0,0,0.101004985,1.129055555,0.065296482,0.808397903,Others,0.285198556,28.5198556
bb14fe3f-9905-4bd7-b423-355917b6a11c,ARCHIRODON N.V.,GR,412,407,252,412,35,7,0,0,0,454,3534611,453,20,38,0,0,0,0,0,0,0.559343044,1.129052537,0.361597332,0.808395742,Others,0,0
df02c2f8-e418-484f-8bd6-c7f2e154f292,SDL,GB,4084,4056,3945,4084,2894,2388,1975,1257,1136,3655,35840101,3549,481,4644,106,24,251,93,0,0,0.163692656,1.129050415,0.10582205,0.808394222,Sent Google links,0.278158668,27.8158668
b023174c-4d3e-4d8a-98d7-fb95bb8db0e8,ISELECT SERVICES PTY LTD,AU,1011,1009,1006,1011,784,244,137,79,69,1000,5186996,957,231,4452,0,0,72,29,0,0,0.395357648,1.128962696,0.255586035,0.808331416,Others,0.068249258,6.824925816
f215679c-d6db-4abf-96ce-395ff7c296b0,GRIMSHAW SERVICES LIMITED,GB,552,545,67,552,23,37,29,20,17,539,10827214,533,54,277,0,0,1,1,0,0,0.552269321,1.128938765,0.357024397,0.808314282,Others,0.030797101,3.079710145
3d089d0c-c75a-4ec9-8abc-782fc5b42299,THE COCA-COLA COMPANY,US,4294,4247,4247,4294,749,441,70,46,29,4111,67442808,4094,742,2434,0,0,43,26,1,1,0.740997258,1.128922049,0.479030953,0.808302313,Have Google Addin,0.00675361,0.675360969
bc1292d9-8450-475b-b483-482387984067,DATAPORTAL,NO,486,485,482,486,340,323,294,237,215,492,1944216,473,36,121,0,0,7,3,0,0,0.036332178,1.128909081,0.023487588,0.808293028,Others,0.442386831,44.23868313
0e363bdb-5b47-44ba-8193-9cc59ec0efca,CBI,FR,2646,2633,2633,2646,1831,545,333,171,137,2370,17982143,2337,172,870,1,1,129,44,0,0,0.585421419,1.128813428,0.378456165,0.808224542,Sent Google links,0.051776266,5.177626606
adc6eaa7-5887-4072-b78e-155aed41015d,GREENWAY HEALTH  LLC,US,1789,1772,1759,1789,1100,746,497,222,185,1720,14358003,1688,103,1159,1,1,15,8,2,2,0.314712803,1.12874621,0.20345173,0.808176414,Sent Google links,0.103409726,10.34097261
6f6d0a72-d841-4e12-b191-e5794ce84689,PIERRE GUERIN SAS,FR,267,264,264,267,17,12,7,7,7,260,2918847,255,20,196,0,0,0,0,0,0,0.528986146,1.128696535,0.341972571,0.808140846,Others,0.026217228,2.621722846
59c38180-8e6e-476f-b797-ff6084e4191e,CELSIA S.A E.S.P,CO,1780,1777,1766,1780,1530,797,445,37,25,1679,9743745,1644,111,370,0,0,17,12,0,0,0.264679957,1.128647728,0.1711071,0.808105901,Others,0.014044944,1.404494382
8f0bec01-c95e-4fd7-9f9d-67a2c4d66a04,UGAM SOLUTIONS SEZ PVT.LTD.,IN,253,243,240,253,168,150,127,108,97,236,7290683,234,33,472,0,0,6,2,3,3,0.080805952,1.12852087,0.052238456,0.808015071,Have Google Addin,0.383399209,38.33992095
fa357652-2b85-47e4-aef0-29ac41da1a19,CUSTOMER ANALYTICS,IN,367,366,358,367,270,65,29,16,11,348,768664,345,27,159,0,0,46,15,0,0,0.25469794,1.128360585,0.164654046,0.807900308,Others,0.029972752,2.997275204
9c74a855-ba96-43ae-bcf3-1f88405c93ab,FORSYTHE TECHNOLOGY  INC.,US,957,933,934,957,727,512,342,73,51,848,21756859,830,85,910,2,1,5,3,0,0,0.202584764,1.128351472,0.13096455,0.807893783,Sent Google links,0.053291536,5.329153605
644612c3-8230-4a86-be55-7dad9e3d87b2,IBMSECU,US,276,274,69,276,1,1,0,0,0,280,678081,274,4,12,0,0,0,0,0,0,0.560932597,1.128341179,0.362624927,0.807886413,Others,0,0
2d538e64-36c7-41bc-8b7d-4d804956e957,AXIS BANK,IN,71862,71840,0,71862,0,0,0,0,0,64517,123602058,63851,45618,630829,27,23,14,3,0,0,1.325541812,1.128184213,0.856920253,0.807774027,Sent Google links,0,0
9ae76749-b448-439d-9ec1-69333b40542a,LIFECARE ASSURANCE COMPANY,US,254,213,251,254,13,8,2,1,0,280,721792,273,2,2,0,0,0,0,0,0,0.517007237,1.128177627,0.334228591,0.807769311,Others,0,0
b1ac35c5-fd11-43ba-a811-f82cc883731f,EMPIRED,AU,592,588,580,592,360,263,164,90,38,638,4531180,627,124,561,0,0,49,19,0,0,0.213219521,1.128173973,0.137839579,0.807766695,Others,0.064189189,6.418918919
